timestamp,true_x,true_y,true_z,estimated_x,estimated_y,estimated_z,true_vx,true_vy,true_vz,estimated_vx,estimated_vy,estimated_vz,position_error,velocity_error,P_x,P_y,P_z,innovation_flow_x,innovation_flow_y,innovation_lidar,innovation_baro,innovation_camera_x,innovation_camera_y,NIS_flow,NIS_lidar,NIS_baro,NIS_camera,flow_accepted,lidar_accepted,baro_accepted,camera_accepted,camera_available
9.120000000000001,3.680660059056183,0.22269941330600176,2.4019490371447203,3.7045061441454323,0.23111187787259538,2.4122478699365084,0.8871348148698518,0.06720284079578358,0.035304295659185594,0.9011901523097711,0.07213160656465065,0.05252966694839722,0.0252864654344554,0.022771883071137273,0.0012139901038444693,0.001975423744982742,0.00011087115236248537,0.06218506097450183,0.010690166139921135,0.028899279653806342,0.32832506370017,0.2413381436891302,-0.1795697120476789,1.5286118208476769,0.8137000903529038,0.8790759661395237,5.625747894449162,True,True,True,True,True
9.14,3.698419915621078,0.22404372289220179,2.402653975806658,3.722763386024834,0.23126671539418067,2.4113374230180593,0.8888500950799921,0.06722784271172302,0.035189550096302584,0.9062654362347593,0.05167247400414154,0.047413337018371735,0.025392443206241205,0.02635686950079393,0.0012350729519690759,0.0020330284703108156,0.00012526138304522598,0.005119130636317082,-0.06608880518416603,-0.015020328473145383,0.32832506370017,0.2413381436891302,-0.1795697120476789,1.6478352807530179,0.21872057882980542,0.8790759661395237,5.625747894449162,True,True,True,True,True
9.16,3.71621403288554,0.22538851596860063,2.4033566183279667,3.7320065763703765,0.23864021115810635,2.413918939245996,0.8905608848265709,0.06725118981566791,0.03507468159627189,0.9188687738685603,0.035852989825859924,0.05105239925977444,0.02061581565488062,0.04519370538413684,0.0011555166666906962,0.0018293279594671285,0.00012604501671902227,0.07241375387747562,-0.08062804101476449,-0.0066368232144427,0.18414673882549026,-0.11682039954513801,0.0568206665352769,4.804429268453531,0.04329921621535849,0.2765327376354244,1.0633757507844708,True,True,True,True,True
9.18,3.7340423210402975,0.22673375943895846,2.4040569622499035,3.7494949307737837,0.24015662403793372,2.4112828582476267,0.892267184109589,0.06727288210761832,0.03495969015909423,0.9092541482485955,0.04241467304766224,0.044029367510099705,0.020468425479695667,0.03144434059699322,0.0011764388777615346,0.001884249959174418,0.00012449034807447405,-0.04563805493674533,0.031124724308211994,-0.013086164686407997,0.18414673882549026,-0.11682039954513801,0.0568206665352769,1.2177595188792971,0.16682099945701948,0.2765327376354244,1.0633757507844708,True,True,True,True,True
9.200000000000001,3.75190469027608,0.22807942020703537,2.4047550051137265,3.7676900835212708,0.2410021357910849,2.409754909745798,0.8939689929290466,0.06729291958757419,0.03484457578477019,0.9116325951286959,0.04203409870281221,0.038850152280834944,0.020400372986089047,0.03108143365776051,0.0011983132037787603,0.0019410609536224422,0.00012357067890407563,-0.04563805493674533,0.031124724308211994,-0.0018204247577728871,0.18414673882549026,-0.11682039954513801,0.0568206665352769,1.2177595188792971,0.0032167309079627203,0.2765327376354244,1.0633757507844708,True,True,True,True,True
9.22,3.769801050783616,0.22942546517659135,2.4054507444606905,3.786384339787259,0.24220015996626218,2.411880609458771,0.8956663112849433,0.06731130225553558,0.03472933847329903,0.9191253085502695,0.047255330852243205,0.04230965946054168,0.020933186598021597,0.031780934660483075,0.001219236373644043,0.0019981185519272076,0.00010926856013420764,0.01930265440143719,0.01846169945553469,-0.016234222476631643,0.2003196394094129,-0.11682039954513801,0.0568206665352769,0.2721866962279228,0.2575604268726303,0.32724325433323065,1.0633757507844708,True,True,True,True,True
9.24,3.7877313127536345,0.2307718612513866,2.4061441778320534,3.80504082120759,0.24322279696792798,2.4127465897957268,0.897359139177279,0.06732803011150247,0.03461397822467979,0.924307362187272,0.0468286402644312,0.0426785916471836,0.021322403315175317,0.034806173262123395,0.0012394167778566132,0.0020563738518935507,0.00010993844318631506,-0.0715841566670592,-0.03579513197447544,-0.022468889634273292,0.2003196394094129,-0.11682039954513801,0.0568206665352769,2.6419003453827994,0.49421717171465085,0.32724325433323065,1.0633757507844708,True,True,True,True,True
9.26,3.8056953863768634,0.2321185753351813,2.406835302769073,3.822724704355016,0.24495439307030167,2.4137088418864807,0.8990474766060546,0.0673431031554749,0.03449849503891444,0.9156898530697024,0.054954847433451914,0.042259981986648806,0.021325006160145987,0.022151258515756306,0.0012603975492537268,0.0021160590180996416,0.00011007942704941578,-0.039497683526180216,0.044728979829534006,0.01658077484764009,0.23764407860605763,-0.11682039954513801,0.0568206665352769,1.4255660135969273,0.2702570512911921,0.46056292698367357,1.0633757507844708,True,True,True,True,True
9.28,3.8236931818440323,0.23346557433173556,2.4075241168130055,3.8395649011796427,0.2470872603147922,2.4062519061579875,0.9007313235712706,0.06735652138745282,0.03438288891600333,0.8984168606035935,0.06754461865369857,0.02354845795963799,0.020915587576957762,0.011080478940847524,0.0012814112035833018,0.0021763230376011453,0.0001255368879073502,-0.06945628595121034,0.06083937626152636,-0.06610918543861732,0.23764407860605763,-0.11682039954513801,0.0568206665352769,3.377749211999344,4.260085495511874,0.46056292698367357,1.0633757507844708,True,True,True,True,True
9.3,3.8417246093458686,0.23481282514480947,2.4082106175051075,3.8575558416976126,0.24843621801828092,2.4096617666027966,0.902410680072927,0.06736828480743619,0.03426715985594576,0.8996270821787975,0.06764761471486973,0.02943754801520362,0.02088599413865326,0.00558136121081818,0.001303377201361269,0.002239141308507958,0.00011019018505233839,-0.06945628595121034,0.06083937626152636,0.0020076302970406523,-0.056888329422569495,-0.11682039954513801,0.0568206665352769,3.377749211999344,0.003940130325595435,0.026391417873976922,1.0633757507844708,True,True,True,True,True
